URL,Mapa,Time1,Mapas_T1,Score_T1,Time2,Mapas_T2,Score_T2,Vencedor
https://www.vlr.gg/184491/team-secret-vs-t1-champions-tour-2023-pacific-league-w7,AllMaps,Team Secret,0,12,T1,2,26,T1
https://www.vlr.gg/184492/drx-vs-detonation-focusme-champions-tour-2023-pacific-league-w7,Fracture,Kiwoom DRX,,13,DetonatioN FocusMe,,8,Kiwoom DRX
https://www.vlr.gg/184492/drx-vs-detonation-focusme-champions-tour-2023-pacific-league-w7,Ascent,Kiwoom DRX,,13,DetonatioN FocusMe,,4,Kiwoom DRX
https://www.vlr.gg/184492/drx-vs-detonation-focusme-champions-tour-2023-pacific-league-w7,AllMaps,Kiwoom DRX,2,26,DetonatioN FocusMe,0,12,Kiwoom DRX
https://www.vlr.gg/184493/paper-rex-vs-gen-g-champions-tour-2023-pacific-league-w8,Split,Paper Rex,,13,Gen.G,,7,Paper Rex
https://www.vlr.gg/184493/paper-rex-vs-gen-g-champions-tour-2023-pacific-league-w8,Ascent,Paper Rex,,13,Gen.G,,2,Paper Rex
https://www.vlr.gg/184493/paper-rex-vs-gen-g-champions-tour-2023-pacific-league-w8,AllMaps,Paper Rex,2,26,Gen.G,0,9,Paper Rex
https://www.vlr.gg/184494/zeta-division-vs-t1-champions-tour-2023-pacific-league-w8,Fracture,ZETA DIVISION,,11,T1,,13,T1
https://www.vlr.gg/184494/zeta-division-vs-t1-champions-tour-2023-pacific-league-w8,Lotus,ZETA DIVISION,,13,T1,,10,ZETA DIVISION
https://www.vlr.gg/184494/zeta-division-vs-t1-champions-tour-2023-pacific-league-w8,Bind,ZETA DIVISION,,3,T1,,13,T1
https://www.vlr.gg/184494/zeta-division-vs-t1-champions-tour-2023-pacific-league-w8,AllMaps,ZETA DIVISION,1,27,T1,2,36,T1
https://www.vlr.gg/184495/team-secret-vs-drx-champions-tour-2023-pacific-league-w8,Haven,Team Secret,,13,Kiwoom DRX,,8,Team Secret
https://www.vlr.gg/184495/team-secret-vs-drx-champions-tour-2023-pacific-league-w8,Ascent,Team Secret,,13,Kiwoom DRX,,11,Team Secret
https://www.vlr.gg/184495/team-secret-vs-drx-champions-tour-2023-pacific-league-w8,AllMaps,Team Secret,2,26,Kiwoom DRX,0,19,Team Secret
https://www.vlr.gg/184496/global-esports-vs-detonation-focusme-champions-tour-2023-pacific-league-w8,Lotus,Global Esports,,13,DetonatioN FocusMe,,7,Global Esports
https://www.vlr.gg/184496/global-esports-vs-detonation-focusme-champions-tour-2023-pacific-league-w8,Pearl,Global Esports,,13,DetonatioN FocusMe,,6,Global Esports
https://www.vlr.gg/184496/global-esports-vs-detonation-focusme-champions-tour-2023-pacific-league-w8,AllMaps,Global Esports,2,26,DetonatioN FocusMe,0,13,Global Esports
https://www.vlr.gg/184497/talon-esports-vs-rex-regum-qeon-champions-tour-2023-pacific-league-w8,Split,TALON,,13,Rex Regum Qeon,,3,TALON
