Mapa,Time1,Score_T1,Time2,Score_T2,target,Score_T1,R_T1,ACS_T1,KAST_T1,ADR_T1,HS%_T1,Impacto_T1,+/-_T1,FK_T1,FD_T1,+/-_FK_FD_T1,Score_T2,R_T2,ACS_T2,KAST_T2,ADR_T2,HS%_T2,Impacto_T2,+/-_T2,FK_T2,FD_T2,+/-_FK_FD_T2,delta_R,delta_ACS,delta_KAST,delta_ADR,delta_HS%,delta_Impacto
Icebox,MIBR,5,100T,13,0,5,0.7060000000000001,165.0,65.6,110.6,35.0,0.5722,-27,10.0,8.0,2.0,13,1.258,222.2,81.0,151.6,29.2,0.7952,27,8.0,10.0,-2.0,-0.5519999999999999,-57.19999999999999,-15.400000000000006,-41.0,5.800000000000001,-0.22299999999999998
Icebox,MIBR,13,100T,4,1,13,1.318,245.2,88.0,164.4,25.4,0.8332,33,13.0,4.0,9.0,4,0.654,163.0,64.6,104.0,28.4,0.5356,-33,4.0,13.0,-9.0,0.664,82.19999999999999,23.400000000000006,60.400000000000006,-3.0,0.2976000000000001
Icebox,MIBR,13,100T,10,1,13,1.08,211.2,75.8,139.2,33.0,0.6721999999999999,12,11.0,12.0,-1.0,10,0.8400000000000001,182.2,70.6,120.2,30.0,0.5862,-12,12.0,11.0,1.0,0.24,29.0,5.200000000000003,18.999999999999986,3.0,0.08599999999999985
Icebox,MIBR,7,FUR,13,0,7,0.744,176.4,56.0,113.2,32.8,0.5469999999999999,-19,9.0,11.0,-2.0,13,1.182,221.4,78.0,149.2,25.4,0.7306,19,11.0,9.0,2.0,-0.43799999999999994,-45.0,-22.0,-35.999999999999986,7.399999999999999,-0.1836000000000001
Icebox,MIBR,13,FUR,3,1,13,1.3059999999999998,209.4,77.8,134.0,33.8,0.7342000000000001,25,9.0,7.0,2.0,3,0.522,144.8,57.4,91.8,25.6,0.46740000000000004,-25,7.0,9.0,-2.0,0.7839999999999998,64.6,20.4,42.2,8.199999999999996,0.26680000000000004
Icebox,MIBR,7,LEV,13,0,7,0.774,179.8,63.0,122.4,30.4,0.5946,-20,7.0,13.0,-6.0,13,1.202,214.8,75.0,154.6,28.0,0.7222000000000001,20,13.0,7.0,6.0,-0.42799999999999994,-35.0,-12.0,-32.19999999999999,2.3999999999999986,-0.12760000000000005
Icebox,MIBR,13,LEV,8,1,13,1.1019999999999999,204.4,74.2,139.4,29.2,0.697,15,10.0,11.0,-1.0,8,0.8800000000000001,173.2,65.8,124.2,34.2,0.5900000000000001,-15,11.0,10.0,1.0,0.22199999999999975,31.200000000000017,8.400000000000006,15.200000000000003,-5.0000000000000036,0.10699999999999987
Icebox,MIBR,13,LOUD,11,1,13,0.938,183.4,71.0,124.4,30.2,0.6288,-3,14.0,10.0,4.0,11,1.022,186.6,70.2,127.8,33.8,0.6404,3,10.0,14.0,-4.0,-0.08400000000000007,-3.1999999999999886,0.7999999999999972,-3.3999999999999915,-3.599999999999998,-0.011599999999999944
Icebox,NRG,10,C9,13,0,10,0.9280000000000002,197.4,74.2,135.0,20.6,0.6198,-10,11.0,12.0,-1.0,13,1.0779999999999998,214.4,74.2,140.0,26.6,0.6782,10,12.0,11.0,1.0,-0.1499999999999997,-17.0,0.0,-5.0,-6.0,-0.05840000000000001
Icebox,NRG,13,LEV,2,1,13,1.458,253.0,93.2,162.8,18.4,0.857,37,11.0,4.0,7.0,2,0.518,144.6,57.2,96.2,42.0,0.4728,-37,4.0,11.0,-7.0,0.94,108.4,36.0,66.60000000000001,-23.6,0.3842
Icebox,NRG,5,MIBR,13,0,5,0.852,190.0,67.8,123.8,24.2,0.5812,-14,7.0,11.0,-4.0,13,1.1019999999999999,223.8,73.4,152.8,33.2,0.733,14,11.0,7.0,4.0,-0.2499999999999999,-33.80000000000001,-5.6000000000000085,-29.000000000000014,-9.000000000000004,-0.15179999999999993
Icebox,NRG,10,MIBR,13,0,10,0.8800000000000001,189.2,68.8,120.6,21.0,0.5694,-13,8.0,15.0,-7.0,13,1.1039999999999999,208.6,75.8,138.0,32.0,0.757,13,15.0,8.0,7.0,-0.22399999999999975,-19.400000000000006,-7.0,-17.400000000000006,-11.0,-0.1876
Icebox,NRG,13,SEN,2,1,13,1.38,247.2,88.0,151.4,18.8,0.7882,30,10.0,5.0,5.0,2,0.634,176.2,57.6,127.0,32.0,0.5429999999999999,-30,5.0,10.0,-5.0,0.7459999999999999,71.0,30.4,24.400000000000006,-13.2,0.24520000000000008
Icebox,SEN,13,100T,10,1,13,1.134,200.4,72.4,130.2,31.4,0.6772,8,9.0,14.0,-5.0,10,0.892,180.0,68.0,123.0,30.4,0.629,-8,14.0,9.0,5.0,0.24199999999999988,20.400000000000006,4.400000000000006,7.199999999999989,1.0,0.04820000000000002
Icebox,SEN,9,C9,13,0,9,0.86,168.6,64.6,114.0,28.4,0.5742,-15,11.0,11.0,0.0,13,1.0939999999999999,197.0,70.0,133.0,30.4,0.6942,15,11.0,11.0,0.0,-0.23399999999999987,-28.400000000000006,-5.400000000000006,-19.0,-2.0,-0.12
Icebox,SEN,13,FUR,9,1,13,1.17,209.0,79.2,145.0,26.8,0.709,19,16.0,6.0,10.0,9,0.7899999999999999,160.0,60.2,106.2,34.2,0.5692,-19,6.0,16.0,-10.0,0.38,49.0,19.0,38.8,-7.400000000000002,0.13979999999999992
Icebox,SEN,11,LEV,13,0,11,0.9179999999999999,172.4,72.6,110.2,24.8,0.6496000000000001,-8,13.0,10.0,3.0,13,0.974,186.4,69.2,126.4,23.4,0.6628000000000001,8,10.0,13.0,-3.0,-0.05600000000000005,-14.0,3.3999999999999915,-16.200000000000003,1.4000000000000021,-0.01319999999999999
Icebox,SEN,8,LOUD,13,0,8,0.8640000000000001,177.2,67.6,118.4,21.4,0.6062000000000001,-9,11.0,10.0,1.0,13,1.0939999999999999,193.8,67.6,127.4,30.2,0.6796,9,10.0,11.0,-1.0,-0.22999999999999976,-16.600000000000023,0.0,-9.0,-8.8,-0.07339999999999991
Icebox,SEN,11,NRG,13,0,11,0.9780000000000001,205.2,72.6,137.2,28.6,0.6414,0,11.0,13.0,-2.0,13,1.032,210.8,76.0,142.0,31.8,0.6721999999999999,-1,13.0,11.0,2.0,-0.05399999999999994,-5.600000000000023,-3.4000000000000057,-4.800000000000011,-3.1999999999999993,-0.03079999999999994
Lotus,100T,2,LEV,13,0,2,0.5559999999999999,156.8,54.8,99.4,28.4,0.46040000000000003,-31,3.0,12.0,-9.0,13,1.4100000000000001,241.8,86.8,159.6,27.0,0.8204,31,12.0,3.0,9.0,-0.8540000000000002,-85.0,-32.0,-60.19999999999999,1.3999999999999986,-0.36
Lotus,100T,14,NRG,12,1,14,1.004,188.8,77.6,122.2,24.6,0.6839999999999999,3,13.0,13.0,0.0,12,1.004,190.4,70.8,125.4,24.2,0.6396,-3,13.0,13.0,0.0,0.0,-1.5999999999999943,6.799999999999997,-3.200000000000003,0.40000000000000213,0.044399999999999995
Lotus,2G,8,EG,13,0,8,0.89,192.0,62.0,129.8,35.2,0.6128,-11,9.0,12.0,-3.0,13,1.112,208.2,73.2,138.0,25.8,0.7642,11,12.0,9.0,3.0,-0.2220000000000001,-16.19999999999999,-11.200000000000003,-8.199999999999989,9.400000000000002,-0.15139999999999998
Lotus,2G,5,FUR,13,0,5,0.7220000000000001,171.0,63.4,118.8,34.6,0.5392,-28,9.0,9.0,0.0,13,1.268,234.2,80.0,149.0,27.8,0.7514000000000001,27,9.0,9.0,0.0,-0.5459999999999999,-63.19999999999999,-16.6,-30.200000000000003,6.800000000000001,-0.21220000000000006
Lotus,2G,4,SEN,13,0,4,0.604,148.4,50.6,96.2,24.8,0.4542,-36,3.0,14.0,-11.0,13,1.44,236.4,87.0,147.0,22.8,0.8192,36,14.0,3.0,11.0,-0.836,-88.0,-36.4,-50.8,2.0,-0.36500000000000005
Lotus,C9,13,100T,7,1,13,1.248,211.4,82.0,140.0,25.0,0.79,23,13.0,7.0,6.0,7,0.764,168.6,62.0,113.2,25.6,0.5132,-23,7.0,13.0,-6.0,0.484,42.80000000000001,20.0,26.799999999999997,-0.6000000000000014,0.27680000000000005
Lotus,C9,13,2G,7,1,13,1.066,198.6,71.0,128.4,23.8,0.6374,4,12.0,8.0,4.0,7,0.874,185.6,76.0,115.2,25.6,0.6194,-4,8.0,12.0,-4.0,0.19200000000000006,13.0,-5.0,13.200000000000003,-1.8000000000000007,0.018000000000000016
Lotus,C9,9,EG,13,0,9,0.884,184.0,66.4,117.4,26.2,0.5704,-14,9.0,13.0,-4.0,13,1.1,213.0,77.2,138.6,33.4,0.7584,14,13.0,9.0,4.0,-0.21600000000000008,-29.0,-10.799999999999997,-21.19999999999999,-7.199999999999999,-0.18799999999999994
Lotus,C9,13,EG,7,1,13,1.3219999999999998,236.4,88.0,159.8,31.2,0.8385999999999999,26,12.0,8.0,4.0,7,0.742,173.8,60.0,117.2,27.0,0.5194,-26,8.0,12.0,-4.0,0.5799999999999998,62.599999999999994,28.0,42.60000000000001,4.199999999999999,0.31919999999999993
Lotus,C9,13,FUR,3,1,13,1.3679999999999999,243.0,90.0,163.0,28.8,0.8144,29,10.0,6.0,4.0,3,0.626,160.8,64.0,112.2,30.4,0.5144,-29,6.0,10.0,-4.0,0.7419999999999999,82.19999999999999,26.0,50.8,-1.5999999999999979,0.30000000000000004
Lotus,C9,6,G2,13,0,6,0.834,181.2,68.2,122.0,32.8,0.608,-13,11.0,8.0,3.0,13,1.1540000000000001,213.4,79.8,133.6,20.0,0.7278,13,8.0,11.0,-3.0,-0.3200000000000002,-32.20000000000002,-11.599999999999994,-11.599999999999994,12.799999999999997,-0.11980000000000002
Lotus,C9,10,LEV,13,0,10,0.916,188.0,75.6,124.4,22.8,0.5791999999999999,-13,7.0,16.0,-9.0,13,1.076,218.0,81.0,141.8,24.4,0.7556,13,16.0,7.0,9.0,-0.16000000000000003,-30.0,-5.400000000000006,-17.400000000000006,-1.5999999999999979,-0.1764000000000001
Lotus,C9,13,LOUD,9,1,13,1.126,196.2,84.6,130.6,28.0,0.7192000000000001,12,12.0,10.0,2.0,9,0.9120000000000001,184.4,68.2,120.8,19.8,0.5734,-12,10.0,12.0,-2.0,0.21399999999999975,11.799999999999983,16.39999999999999,9.799999999999997,8.2,0.14580000000000004
Lotus,C9,13,MIBR,4,1,13,1.33,228.2,82.2,143.0,24.6,0.7794000000000001,27,11.0,6.0,5.0,4,0.6900000000000001,158.4,62.6,108.4,31.4,0.5105999999999999,-27,6.0,11.0,-5.0,0.64,69.79999999999998,19.6,34.599999999999994,-6.799999999999997,0.26880000000000015
Lotus,C9,13,MIBR,7,1,13,1.19,209.6,81.0,138.2,27.8,0.72,18,14.0,6.0,8.0,7,0.8240000000000001,176.0,61.0,118.0,26.6,0.5187999999999999,-18,6.0,14.0,-8.0,0.3659999999999999,33.599999999999994,20.0,20.19999999999999,1.1999999999999993,0.20120000000000005
Lotus,C9,13,MIBR,10,1,13,1.052,198.2,83.6,132.8,22.8,0.6811999999999999,1,11.0,12.0,-1.0,10,1.0,197.2,78.4,130.2,22.8,0.6948000000000001,-1,12.0,11.0,1.0,0.052000000000000046,1.0,5.199999999999989,2.6000000000000227,0.0,-0.013600000000000168
Lotus,C9,13,MIBR,15,0,13,1.012,207.6,74.2,136.6,26.4,0.6896,-2,14.0,14.0,0.0,15,1.012,204.6,76.4,134.8,28.8,0.736,1,14.0,14.0,0.0,0.0,3.0,-2.200000000000003,1.799999999999983,-2.400000000000002,-0.0464
Lotus,C9,6,NRG,13,0,6,0.756,175.0,59.8,119.6,31.8,0.5398,-24,7.0,12.0,-5.0,13,1.222,231.8,84.0,148.4,24.0,0.7732,24,12.0,7.0,5.0,-0.46599999999999997,-56.80000000000001,-24.200000000000003,-28.80000000000001,7.800000000000001,-0.23340000000000005
Lotus,C9,9,NRG,13,0,9,0.962,196.2,72.8,130.6,26.0,0.6328,-3,10.0,12.0,-2.0,13,1.076,197.4,79.8,126.0,18.2,0.6904,3,12.0,10.0,2.0,-0.1140000000000001,-1.200000000000017,-7.0,4.599999999999994,7.800000000000001,-0.057599999999999985
Lotus,C9,13,SEN,4,1,13,1.202,224.8,81.0,146.4,21.8,0.7615999999999999,19,11.0,6.0,5.0,4,0.8320000000000001,179.2,60.2,115.6,23.4,0.549,-19,6.0,11.0,-5.0,0.3699999999999999,45.60000000000002,20.799999999999997,30.80000000000001,-1.5999999999999979,0.2125999999999999
Lotus,EG,10,100T,13,0,10,0.952,190.0,71.4,119.6,40.4,0.6254,-9,8.0,15.0,-7.0,13,1.042,208.2,78.4,137.8,27.8,0.711,9,15.0,8.0,7.0,-0.09000000000000008,-18.19999999999999,-7.0,-18.200000000000017,12.599999999999998,-0.08560000000000001
Lotus,EG,13,2G,11,1,13,1.034,203.6,70.2,135.2,23.6,0.6354,10,11.0,13.0,-2.0,11,1.008,187.4,63.4,124.4,28.6,0.6376,-10,13.0,11.0,2.0,0.026000000000000023,16.19999999999999,6.800000000000004,10.799999999999983,-5.0,-0.0021999999999999797
Lotus,EG,13,FUR,4,1,13,1.3219999999999998,239.8,88.0,154.8,38.4,0.8009999999999999,26,11.0,6.0,5.0,4,0.6980000000000001,174.6,60.2,110.4,35.0,0.5432,-26,6.0,11.0,-5.0,0.6239999999999998,65.20000000000002,27.799999999999997,44.400000000000006,3.3999999999999986,0.2577999999999999
Lotus,EG,11,LOUD,13,0,11,0.8219999999999998,192.6,64.8,129.4,30.2,0.5764,-13,10.0,14.0,-4.0,13,1.09,219.6,69.2,142.4,28.4,0.6928,11,14.0,10.0,4.0,-0.26800000000000024,-27.0,-4.400000000000006,-13.0,1.8000000000000007,-0.11639999999999995
Lotus,EG,2,MIBR,13,0,2,0.618,150.0,52.2,104.4,28.2,0.4822,-35,3.0,12.0,-9.0,13,1.356,242.0,88.0,158.0,35.4,0.8588000000000001,35,12.0,3.0,9.0,-0.7380000000000001,-92.0,-35.8,-53.599999999999994,-7.199999999999999,-0.3766000000000001
Lotus,EG,13,MIBR,2,1,13,1.536,255.8,88.0,172.6,30.2,0.853,39,11.0,4.0,7.0,2,0.508,142.8,54.6,103.0,25.0,0.4664,-39,4.0,11.0,-7.0,1.028,113.0,33.4,69.6,5.199999999999999,0.3866
Lotus,EG,10,NRG,13,0,10,0.916,187.8,68.8,125.6,23.6,0.621,-17,10.0,13.0,-3.0,13,1.146,216.0,81.8,137.4,18.2,0.7026,17,13.0,10.0,3.0,-0.22999999999999987,-28.19999999999999,-13.0,-11.800000000000011,5.400000000000002,-0.0816
Lotus,ENVY,13,LOUD,9,1,13,1.04,209.0,75.4,137.0,33.6,0.729,13,14.0,8.0,6.0,9,0.93,194.2,65.6,125.0,23.4,0.612,-13,8.0,14.0,-6.0,0.10999999999999999,14.800000000000011,9.800000000000011,12.0,10.200000000000003,0.11699999999999999
Lotus,FUR,14,C9,16,0,14,0.932,193.0,76.0,127.4,29.8,0.6714,-1,17.0,13.0,4.0,16,1.036,197.6,72.4,128.6,31.0,0.6588,0,13.0,17.0,-4.0,-0.10399999999999998,-4.599999999999994,3.5999999999999943,-1.1999999999999886,-1.1999999999999993,0.012599999999999945
Lotus,FUR,13,EG,10,1,13,1.028,204.2,73.2,136.6,30.0,0.6896,8,14.0,9.0,5.0,10,0.9800000000000001,196.0,74.6,133.6,30.0,0.6176,-8,9.0,14.0,-5.0,0.04799999999999993,8.199999999999989,-1.3999999999999915,3.0,0.0,0.07199999999999995
Lotus,G2,13,100T,5,1,13,1.28,229.0,86.6,156.8,20.0,0.7692,25,12.0,5.0,7.0,5,0.728,169.0,62.4,109.4,24.6,0.5452,-26,6.0,13.0,-7.0,0.552,60.0,24.199999999999996,47.400000000000006,-4.600000000000001,0.22399999999999998
Lotus,G2,13,C9,6,1,13,1.216,220.6,83.0,145.2,26.8,0.7745,44,23.0,15.0,8.0,6,0.763,173.3,64.2,116.4,26.2,0.5486,-44,15.0,23.0,-8.0,0.45299999999999996,47.29999999999998,18.799999999999997,28.799999999999983,0.6000000000000014,0.2259
Lotus,G2,13,C9,8,1,13,1.1039999999999999,195.0,73.2,127.6,18.0,0.7152000000000001,13,13.0,8.0,5.0,8,0.8539999999999999,172.6,68.6,115.2,22.2,0.5952,-13,8.0,13.0,-5.0,0.25,22.400000000000006,4.6000000000000085,12.399999999999991,-4.199999999999999,0.1200000000000001
Lotus,G2,13,C9,9,1,13,1.048,216.8,79.0,136.4,23.0,0.7323999999999999,10,14.0,8.0,6.0,9,0.95,206.6,77.0,134.0,23.2,0.6178,-10,8.0,14.0,-6.0,0.09800000000000009,10.200000000000017,2.0,2.4000000000000057,-0.1999999999999993,0.11459999999999992
Lotus,G2,9,EG,13,0,9,0.958,211.4,69.2,132.4,21.8,0.6382,-7,12.0,10.0,2.0,13,1.072,220.8,69.2,145.4,33.6,0.6954,6,10.0,12.0,-2.0,-0.1140000000000001,-9.400000000000006,0.0,-13.0,-11.8,-0.05720000000000003
Lotus,G2,13,EG,8,1,13,1.1620000000000001,216.6,74.2,143.6,25.2,0.7458,12,13.0,8.0,5.0,8,0.908,199.6,69.2,133.8,27.4,0.5833999999999999,-12,8.0,13.0,-5.0,0.2540000000000001,17.0,5.0,9.799999999999983,-2.1999999999999993,0.1624000000000001
Lotus,G2,13,ENVY,6,1,13,1.208,228.0,82.0,140.2,23.8,0.7822,23,11.0,8.0,3.0,6,0.766,170.0,58.0,110.2,31.0,0.5224,-23,8.0,11.0,-3.0,0.44199999999999995,58.0,24.0,29.999999999999986,-7.199999999999999,0.25980000000000003
Lotus,G2,13,FUR,3,1,13,1.326,220.6,90.4,133.2,25.6,0.8211999999999999,29,13.0,3.0,10.0,3,0.644,147.0,56.4,98.8,20.4,0.4904,-29,3.0,13.0,-10.0,0.682,73.6,34.00000000000001,34.39999999999999,5.200000000000003,0.3307999999999999
Lotus,G2,13,FUR,10,1,13,1.074,210.0,73.8,140.4,28.8,0.7272000000000001,7,11.0,12.0,-1.0,10,0.876,190.6,70.6,127.0,34.8,0.6164,-7,12.0,11.0,1.0,0.19800000000000006,19.400000000000006,3.200000000000003,13.400000000000006,-5.9999999999999964,0.11080000000000012
Lotus,G2,9,LEV,13,0,9,0.79,170.8,63.8,112.0,27.8,0.55,-23,7.0,15.0,-8.0,13,1.1320000000000001,209.6,80.8,139.4,34.8,0.7748,23,15.0,7.0,8.0,-0.3420000000000001,-38.79999999999998,-17.0,-27.400000000000006,-6.9999999999999964,-0.2248
Lotus,G2,13,LEV,10,1,13,1.06,205.9,76.2,132.1,27.3,0.6805,12,20.0,26.0,-6.0,10,0.922,192.8,72.0,129.3,27.7,0.6536000000000001,-12,26.0,20.0,6.0,0.138,13.099999999999994,4.200000000000003,2.799999999999983,-0.3999999999999986,0.026899999999999924
Lotus,G2,13,LEV,15,0,13,0.8460000000000001,180.0,66.6,118.6,17.8,0.5522,-26,11.0,17.0,-6.0,15,1.198,221.0,80.0,144.4,27.6,0.7455999999999999,26,17.0,11.0,6.0,-0.35199999999999987,-41.0,-13.400000000000006,-25.80000000000001,-9.8,-0.1933999999999999
Lotus,G2,8,MIBR,13,0,8,0.9199999999999999,196.8,71.4,133.6,22.6,0.6386000000000001,-13,9.0,12.0,-3.0,13,1.084,217.6,71.6,145.4,26.8,0.6938000000000001,13,12.0,9.0,3.0,-0.16400000000000015,-20.799999999999983,-0.19999999999998863,-11.800000000000011,-4.199999999999999,-0.05520000000000003
Lotus,G2,13,NRG,1,1,13,1.454,248.0,91.6,163.4,25.8,0.8202,34,10.0,4.0,6.0,1,0.596,157.4,61.2,107.6,20.8,0.479,-34,4.0,10.0,-6.0,0.858,90.6,30.39999999999999,55.80000000000001,5.0,0.34120000000000006
Lotus,G2,13,NRG,8,1,13,1.0699999999999998,206.0,72.4,133.6,23.0,0.7548,11,12.0,9.0,3.0,8,0.85,186.6,67.6,120.0,22.8,0.5934,-12,9.0,12.0,-3.0,0.21999999999999986,19.400000000000006,4.800000000000011,13.599999999999994,0.1999999999999993,0.1614
Lotus,LEV,11,100T,13,0,11,0.932,196.4,76.6,133.0,24.0,0.6502000000000001,-1,12.0,12.0,0.0,13,1.066,199.8,71.0,127.2,25.8,0.6317999999999999,1,12.0,12.0,0.0,-0.134,-3.4000000000000057,5.599999999999994,5.799999999999997,-1.8000000000000007,0.018400000000000194
Lotus,LEV,7,C9,13,0,7,0.9400000000000001,186.2,72.0,120.0,22.4,0.6043999999999999,-9,9.0,11.0,-2.0,13,1.066,199.4,77.0,132.2,23.2,0.6542,9,11.0,9.0,2.0,-0.126,-13.200000000000017,-5.0,-12.199999999999989,-0.8000000000000007,-0.049800000000000066
Lotus,LEV,11,C9,13,0,11,0.8800000000000001,193.2,70.8,127.4,31.0,0.5896,-8,11.0,13.0,-2.0,13,1.082,210.2,82.6,138.4,32.8,0.7504,8,13.0,11.0,2.0,-0.20199999999999996,-17.0,-11.799999999999997,-11.0,-1.7999999999999972,-0.16079999999999994
Lotus,LEV,13,MIBR,7,1,13,1.2,214.0,83.0,148.4,31.4,0.7862,26,7.0,12.0,-5.0,7,0.718,160.2,53.0,109.4,22.4,0.5244,-26,12.0,7.0,5.0,0.482,53.80000000000001,30.0,39.0,9.0,0.26180000000000003
Lotus,LEV,7,NRG,13,0,7,0.788,166.8,66.0,114.2,29.4,0.5486,-20,12.0,8.0,4.0,13,1.1320000000000001,215.6,80.0,139.2,27.8,0.7624000000000001,20,8.0,12.0,-4.0,-0.3440000000000001,-48.79999999999998,-14.0,-24.999999999999986,1.5999999999999979,-0.2138000000000001
Lotus,LEV,13,NRG,4,1,13,1.272,223.2,88.0,136.4,17.4,0.7618,25,14.0,3.0,11.0,4,0.776,177.2,66.0,121.6,23.4,0.5444,-25,3.0,14.0,-11.0,0.496,46.0,22.0,14.800000000000011,-6.0,0.21740000000000004
Lotus,LOUD,12,100T,14,0,12,0.898,197.2,64.6,124.0,27.0,0.5826,-16,13.0,13.0,0.0,14,1.1019999999999999,216.0,75.4,139.6,29.2,0.7256,16,13.0,13.0,0.0,-0.20399999999999985,-18.80000000000001,-10.800000000000011,-15.599999999999994,-2.1999999999999993,-0.14300000000000002
Lotus,LOUD,13,100T,10,1,13,1.15,209.6,72.4,137.2,31.0,0.6918,13,13.0,10.0,3.0,10,0.844,184.4,66.2,112.4,21.8,0.5488,-13,10.0,13.0,-3.0,0.30599999999999994,25.19999999999999,6.200000000000003,24.799999999999983,9.2,0.14300000000000002
Lotus,LOUD,12,2G,14,0,12,0.97,182.6,71.6,120.8,29.2,0.617,-7,14.0,12.0,2.0,14,1.032,199.8,71.6,134.6,35.2,0.693,7,12.0,14.0,-2.0,-0.062000000000000055,-17.200000000000017,0.0,-13.799999999999997,-6.0000000000000036,-0.07599999999999996
Lotus,LOUD,13,C9,1,1,13,1.408,237.0,87.2,155.4,24.8,0.8378,35,12.0,2.0,10.0,1,0.524,135.6,48.6,85.2,20.2,0.42400000000000004,-35,2.0,12.0,-10.0,0.8839999999999999,101.4,38.6,70.2,4.600000000000001,0.41379999999999995
Lotus,LOUD,13,EG,7,1,13,1.192,222.4,79.0,139.8,28.4,0.759,22,7.0,13.0,-6.0,7,0.806,180.0,66.0,118.0,28.8,0.6022000000000001,-22,13.0,7.0,6.0,0.3859999999999999,42.400000000000006,13.0,21.80000000000001,-0.40000000000000213,0.15679999999999994
Lotus,LOUD,11,LEV,13,0,11,0.8859999999999999,177.2,65.8,113.2,28.4,0.5824,-20,13.0,11.0,2.0,13,1.146,209.0,81.6,135.6,32.4,0.7484,20,11.0,13.0,-2.0,-0.26,-31.80000000000001,-15.799999999999997,-22.39999999999999,-4.0,-0.16599999999999993
Lotus,LOUD,11,MIBR,13,0,11,0.9450000000000001,203.5,71.7,129.5,28.7,0.6501,-13,24.0,24.0,0.0,13,1.0859999999999999,209.4,72.7,142.3,26.6,0.6910999999999999,13,24.0,24.0,0.0,-0.1409999999999998,-5.900000000000006,-1.0,-12.800000000000011,2.099999999999998,-0.040999999999999925
Lotus,LOUD,4,SEN,13,0,4,0.9259999999999999,215.6,71.8,138.6,26.4,0.6392,-8,8.0,9.0,-1.0,13,1.1,237.2,86.8,155.6,22.4,0.7558,8,9.0,8.0,1.0,-0.17400000000000015,-21.599999999999994,-15.0,-17.0,4.0,-0.11660000000000004
Lotus,LOUD,13,SEN,11,1,13,1.056,200.8,75.0,128.6,31.6,0.7316,10,16.0,8.0,8.0,11,0.9480000000000001,182.0,71.0,121.4,22.4,0.576,-10,8.0,16.0,-8.0,0.10799999999999998,18.80000000000001,4.0,7.199999999999989,9.200000000000003,0.15560000000000007
Lotus,MIBR,4,100T,13,0,4,0.67,149.0,50.6,102.0,27.0,0.489,-30,2.0,15.0,-13.0,13,1.326,223.6,85.6,142.2,30.4,0.8168,30,15.0,2.0,13.0,-0.656,-74.6,-34.99999999999999,-40.19999999999999,-3.3999999999999986,-0.3278
Lotus,MIBR,13,100T,7,1,13,1.05,212.8,75.0,138.4,24.2,0.6824,9,10.0,10.0,0.0,7,0.986,194.0,73.0,128.2,22.4,0.6534,-9,10.0,10.0,0.0,0.06400000000000006,18.80000000000001,2.0,10.200000000000017,1.8000000000000007,0.029000000000000026
Lotus,MIBR,13,G2,15,0,13,0.9879999999999999,210.2,74.4,137.0,31.4,0.7026,-1,18.0,10.0,8.0,15,1.028,214.8,74.8,140.6,24.2,0.6769999999999999,1,10.0,18.0,-8.0,-0.04000000000000015,-4.600000000000023,-0.3999999999999915,-3.5999999999999943,7.199999999999999,0.025600000000000067
Lotus,MIBR,8,LEV,13,0,8,0.788,166.4,69.6,108.4,28.4,0.5700000000000001,-14,11.0,10.0,1.0,13,1.15,202.6,79.2,136.8,31.4,0.6778000000000001,13,10.0,11.0,-1.0,-0.3619999999999999,-36.19999999999999,-9.600000000000009,-28.400000000000006,-3.0,-0.1078
Lotus,MIBR,13,NRG,15,0,13,0.968,194.2,75.8,121.4,25.2,0.6742,-2,15.0,13.0,2.0,15,1.04,202.4,72.2,127.2,22.0,0.6178,2,13.0,15.0,-2.0,-0.07200000000000006,-8.200000000000017,3.5999999999999943,-5.799999999999997,3.1999999999999993,0.056400000000000006
Lotus,MIBR,7,SEN,13,0,7,0.8320000000000001,170.4,59.0,114.0,38.4,0.5704,-18,6.0,14.0,-8.0,13,1.142,204.2,76.0,128.2,31.2,0.7404,18,14.0,6.0,8.0,-0.30999999999999983,-33.79999999999998,-17.0,-14.199999999999989,7.199999999999999,-0.16999999999999993
Lotus,NRG,13,100T,10,1,13,1.08,208.4,77.6,137.0,27.2,0.7121999999999999,5,16.0,7.0,9.0,10,0.922,189.6,73.8,125.4,24.0,0.6226,-5,7.0,16.0,-9.0,0.15800000000000003,18.80000000000001,3.799999999999997,11.599999999999994,3.1999999999999993,0.0895999999999999
Lotus,NRG,10,C9,13,0,10,1.016,208.6,74.2,134.0,28.0,0.661,0,12.0,11.0,1.0,13,0.99,211.2,75.8,135.2,21.6,0.6808,0,11.0,12.0,-1.0,0.026000000000000023,-2.5999999999999943,-1.5999999999999943,-1.1999999999999886,6.399999999999999,-0.01979999999999993
Lotus,NRG,13,C9,10,1,13,1.202,222.8,80.0,141.0,16.8,0.749,18,13.0,10.0,3.0,10,0.788,181.2,65.2,118.6,31.8,0.6003999999999999,-19,10.0,13.0,-3.0,0.4139999999999999,41.60000000000002,14.799999999999997,22.400000000000006,-15.0,0.14860000000000007
Lotus,NRG,16,EG,14,1,16,1.066,206.6,72.2,136.8,32.2,0.6932,6,17.0,13.0,4.0,14,0.9620000000000001,198.6,64.0,130.0,35.0,0.6397999999999999,-6,13.0,17.0,-4.0,0.10399999999999998,8.0,8.200000000000003,6.800000000000011,-2.799999999999997,0.053400000000000114
